INFO:root:Epoch=34, Loss=0.0193, Episodes=137, WinCount=7, WinRate=0.188, Epsilon=0.843, Time=20.0 seconds
INFO:root:Epoch=35, Loss=0.0189, Episodes=139, WinCount=7, WinRate=0.156, Epsilon=0.839, Time=21.3 seconds
INFO:root:Epoch=36, Loss=0.0184, Episodes=146, WinCount=7, WinRate=0.156, Epsilon=0.835, Time=22.3 seconds
INFO:root:Epoch=37, Loss=0.0180, Episodes=9, WinCount=8, WinRate=0.156, Epsilon=0.831, Time=22.5 seconds
INFO:root:Epoch=38, Loss=0.0176, Episodes=142, WinCount=8, WinRate=0.156, Epsilon=0.827, Time=23.8 seconds
INFO:root:Epoch=39, Loss=0.0172, Episodes=139, WinCount=8, WinRate=0.156, Epsilon=0.822, Time=24.9 seconds
INFO:root:Epoch=40, Loss=0.0168, Episodes=149, WinCount=8, WinRate=0.156, Epsilon=0.818, Time=26.0 seconds
INFO:root:Epoch=41, Loss=0.0165, Episodes=135, WinCount=8, WinRate=0.125, Epsilon=0.814, Time=27.1 seconds
INFO:root:Epoch=42, Loss=0.0161, Episodes=145, WinCount=8, WinRate=0.125, Epsilon=0.810, Time=28.5 seconds
INFO:root:Epoch=43, Loss=0.0158, Episodes=139, WinCount=8, WinRate=0.125, Epsilon=0.806, Time=30.1 seconds
INFO:root:Epoch=44, Loss=0.0155, Episodes=139, WinCount=8, WinRate=0.125, Epsilon=0.802, Time=31.5 seconds
INFO:root:Epoch=45, Loss=0.0152, Episodes=148, WinCount=8, WinRate=0.125, Epsilon=0.798, Time=33.0 seconds
INFO:root:Epoch=46, Loss=0.0149, Episodes=139, WinCount=8, WinRate=0.125, Epsilon=0.794, Time=34.7 seconds
INFO:root:Epoch=47, Loss=0.0146, Episodes=145, WinCount=8, WinRate=0.125, Epsilon=0.790, Time=35.8 seconds
INFO:root:Epoch=48, Loss=0.0144, Episodes=143, WinCount=8, WinRate=0.125, Epsilon=0.786, Time=37.6 seconds
INFO:root:Epoch=49, Loss=0.0141, Episodes=144, WinCount=8, WinRate=0.125, Epsilon=0.782, Time=39.0 seconds
INFO:root:Epoch=50, Loss=0.0139, Episodes=138, WinCount=8, WinRate=0.125, Epsilon=0.778, Time=40.4 seconds
INFO:root:Epoch=51, Loss=0.0136, Episodes=4, WinCount=9, WinRate=0.156, Epsilon=0.774, Time=40.5 seconds
INFO:root:Epoch=52, Loss=0.0134, Episodes=139, WinCount=9, WinRate=0.125, Epsilon=0.771, Time=42.5 seconds
INFO:root:Epoch=53, Loss=0.0132, Episodes=144, WinCount=9, WinRate=0.125, Epsilon=0.767, Time=44.6 seconds
INFO:root:Epoch=54, Loss=0.0130, Episodes=144, WinCount=9, WinRate=0.125, Epsilon=0.763, Time=46.3 seconds
INFO:root:Epoch=55, Loss=0.0128, Episodes=144, WinCount=9, WinRate=0.125, Epsilon=0.759, Time=47.7 seconds
INFO:root:Epoch=56, Loss=0.0126, Episodes=28, WinCount=10, WinRate=0.156, Epsilon=0.755, Time=48.1 seconds
INFO:root:Epoch=57, Loss=0.0124, Episodes=140, WinCount=10, WinRate=0.125, Epsilon=0.751, Time=49.6 seconds
INFO:root:Epoch=58, Loss=0.0122, Episodes=146, WinCount=10, WinRate=0.125, Epsilon=0.748, Time=51.6 seconds
INFO:root:Epoch=59, Loss=0.0120, Episodes=140, WinCount=10, WinRate=0.125, Epsilon=0.744, Time=53.3 seconds
INFO:root:Epoch=60, Loss=0.0119, Episodes=2, WinCount=11, WinRate=0.156, Epsilon=0.740, Time=53.5 seconds
INFO:root:Epoch=61, Loss=0.0117, Episodes=139, WinCount=11, WinRate=0.156, Epsilon=0.737, Time=55.5 seconds
INFO:root:Epoch=62, Loss=0.0117, Episodes=146, WinCount=11, WinRate=0.156, Epsilon=0.733, Time=57.3 seconds
INFO:root:Epoch=63, Loss=0.0116, Episodes=139, WinCount=11, WinRate=0.156, Epsilon=0.729, Time=58.8 seconds
INFO:root:Epoch=64, Loss=0.0116, Episodes=139, WinCount=11, WinRate=0.156, Epsilon=0.726, Time=60.5 seconds
INFO:root:Epoch=65, Loss=0.0114, Episodes=144, WinCount=11, WinRate=0.125, Epsilon=0.722, Time=62.5 seconds
INFO:root:Epoch=66, Loss=0.0113, Episodes=144, WinCount=11, WinRate=0.125, Epsilon=0.718, Time=64.2 seconds
INFO:root:Epoch=67, Loss=0.0111, Episodes=140, WinCount=11, WinRate=0.125, Epsilon=0.715, Time=65.8 seconds
INFO:root:Epoch=68, Loss=0.0110, Episodes=36, WinCount=12, WinRate=0.156, Epsilon=0.711, Time=66.1 seconds
INFO:root:Epoch=69, Loss=0.0110, Episodes=140, WinCount=12, WinRate=0.125, Epsilon=0.708, Time=68.1 seconds
INFO:root:Epoch=70, Loss=0.0109, Episodes=147, WinCount=12, WinRate=0.125, Epsilon=0.704, Time=70.1 seconds
INFO:root:Epoch=71, Loss=0.0107, Episodes=136, WinCount=12, WinRate=0.125, Epsilon=0.701, Time=72.3 seconds
INFO:root:Epoch=72, Loss=0.0106, Episodes=153, WinCount=12, WinRate=0.125, Epsilon=0.697, Time=74.4 seconds
INFO:root:Epoch=73, Loss=0.0105, Episodes=138, WinCount=12, WinRate=0.125, Epsilon=0.694, Time=76.3 seconds
INFO:root:Epoch=74, Loss=0.0104, Episodes=150, WinCount=12, WinRate=0.125, Epsilon=0.690, Time=78.0 seconds
INFO:root:Epoch=75, Loss=0.0103, Episodes=139, WinCount=12, WinRate=0.125, Epsilon=0.687, Time=80.5 seconds
INFO:root:Epoch=76, Loss=0.0102, Episodes=139, WinCount=12, WinRate=0.125, Epsilon=0.683, Time=82.7 seconds
INFO:root:Epoch=77, Loss=0.0100, Episodes=136, WinCount=12, WinRate=0.125, Epsilon=0.680, Time=84.8 seconds
INFO:root:Epoch=78, Loss=0.0099, Episodes=145, WinCount=12, WinRate=0.125, Epsilon=0.676, Time=86.9 seconds
INFO:root:Epoch=79, Loss=0.0098, Episodes=144, WinCount=12, WinRate=0.125, Epsilon=0.673, Time=89.6 seconds
INFO:root:Epoch=80, Loss=0.0097, Episodes=147, WinCount=12, WinRate=0.125, Epsilon=0.670, Time=92.3 seconds
INFO:root:Epoch=81, Loss=0.0096, Episodes=153, WinCount=12, WinRate=0.125, Epsilon=0.666, Time=94.7 seconds
INFO:root:Epoch=82, Loss=0.0095, Episodes=137, WinCount=12, WinRate=0.125, Epsilon=0.663, Time=97.1 seconds
INFO:root:Epoch=83, Loss=0.0094, Episodes=145, WinCount=12, WinRate=0.094, Epsilon=0.660, Time=99.1 seconds
INFO:root:Epoch=84, Loss=0.0093, Episodes=146, WinCount=12, WinRate=0.094, Epsilon=0.656, Time=101.2 seconds
INFO:root:Epoch=85, Loss=0.0092, Episodes=139, WinCount=12, WinRate=0.094, Epsilon=0.653, Time=103.9 seconds
INFO:root:Epoch=86, Loss=0.0093, Episodes=4, WinCount=13, WinRate=0.125, Epsilon=0.650, Time=104.1 seconds
INFO:root:Epoch=87, Loss=0.0092, Episodes=15, WinCount=14, WinRate=0.156, Epsilon=0.647, Time=104.5 seconds
INFO:root:Epoch=88, Loss=0.0091, Episodes=140, WinCount=14, WinRate=0.125, Epsilon=0.643, Time=106.8 seconds
INFO:root:Epoch=89, Loss=0.0090, Episodes=139, WinCount=14, WinRate=0.125, Epsilon=0.640, Time=108.6 seconds
INFO:root:Epoch=90, Loss=0.0090, Episodes=140, WinCount=14, WinRate=0.125, Epsilon=0.637, Time=110.9 seconds
INFO:root:Epoch=91, Loss=0.0089, Episodes=140, WinCount=14, WinRate=0.125, Epsilon=0.634, Time=113.2 seconds
INFO:root:Epoch=92, Loss=0.0088, Episodes=139, WinCount=14, WinRate=0.094, Epsilon=0.631, Time=115.5 seconds
INFO:root:Epoch=93, Loss=0.0087, Episodes=138, WinCount=14, WinRate=0.094, Epsilon=0.627, Time=117.9 seconds
INFO:root:Epoch=94, Loss=0.0086, Episodes=139, WinCount=14, WinRate=0.094, Epsilon=0.624, Time=120.4 seconds
INFO:root:Epoch=95, Loss=0.0086, Episodes=146, WinCount=14, WinRate=0.094, Epsilon=0.621, Time=123.2 seconds
INFO:root:Epoch=96, Loss=0.0085, Episodes=134, WinCount=14, WinRate=0.094, Epsilon=0.618, Time=125.9 seconds
INFO:root:Epoch=97, Loss=0.0084, Episodes=139, WinCount=14, WinRate=0.094, Epsilon=0.615, Time=128.2 seconds
INFO:root:Epoch=98, Loss=0.0084, Episodes=131, WinCount=14, WinRate=0.094, Epsilon=0.612, Time=130.7 seconds
INFO:root:Epoch=99, Loss=0.0083, Episodes=135, WinCount=14, WinRate=0.094, Epsilon=0.609, Time=133.2 seconds
INFO:root:Epoch=100, Loss=0.0082, Episodes=144, WinCount=14, WinRate=0.062, Epsilon=0.606, Time=136.6 seconds
INFO:root:Epoch=101, Loss=0.0082, Episodes=144, WinCount=14, WinRate=0.062, Epsilon=0.603, Time=139.4 seconds
INFO:root:Epoch=102, Loss=0.0081, Episodes=148, WinCount=14, WinRate=0.062, Epsilon=0.600, Time=142.1 seconds
INFO:root:Epoch=103, Loss=0.0080, Episodes=149, WinCount=14, WinRate=0.062, Epsilon=0.597, Time=144.7 seconds
INFO:root:Epoch=104, Loss=0.0080, Episodes=140, WinCount=14, WinRate=0.062, Epsilon=0.594, Time=147.4 seconds
INFO:root:Epoch=105, Loss=0.0079, Episodes=137, WinCount=14, WinRate=0.062, Epsilon=0.591, Time=150.2 seconds
INFO:root:Epoch=106, Loss=0.0079, Episodes=140, WinCount=14, WinRate=0.062, Epsilon=0.588, Time=153.1 seconds
INFO:root:Epoch=107, Loss=0.0078, Episodes=24, WinCount=15, WinRate=0.094, Epsilon=0.585, Time=153.7 seconds
INFO:root:Epoch=108, Loss=0.0078, Episodes=137, WinCount=15, WinRate=0.094, Epsilon=0.582, Time=156.5 seconds
INFO:root:Epoch=109, Loss=0.0077, Episodes=140, WinCount=15, WinRate=0.094, Epsilon=0.579, Time=158.7 seconds
INFO:root:Epoch=110, Loss=0.0077, Episodes=139, WinCount=15, WinRate=0.094, Epsilon=0.576, Time=161.6 seconds
INFO:root:Epoch=111, Loss=0.0076, Episodes=142, WinCount=15, WinRate=0.094, Epsilon=0.573, Time=164.9 seconds
INFO:root:Epoch=112, Loss=0.0075, Episodes=134, WinCount=15, WinRate=0.094, Epsilon=0.570, Time=168.3 seconds
INFO:root:Epoch=113, Loss=0.0075, Episodes=137, WinCount=15, WinRate=0.094, Epsilon=0.568, Time=171.5 seconds
INFO:root:Epoch=114, Loss=0.0074, Episodes=142, WinCount=15, WinRate=0.094, Epsilon=0.565, Time=174.3 seconds
INFO:root:Epoch=115, Loss=0.0074, Episodes=136, WinCount=15, WinRate=0.094, Epsilon=0.562, Time=177.1 seconds
INFO:root:Epoch=116, Loss=0.0073, Episodes=136, WinCount=15, WinRate=0.094, Epsilon=0.559, Time=180.0 seconds
INFO:root:Epoch=117, Loss=0.0073, Episodes=140, WinCount=15, WinRate=0.094, Epsilon=0.556, Time=183.0 seconds
INFO:root:Epoch=118, Loss=0.0072, Episodes=131, WinCount=15, WinRate=0.062, Epsilon=0.554, Time=186.0 seconds
